Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
G4DN Double Extra Large,g4dn.2xlarge,32 GiB,8 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.1598 hourly / vCPU,$0.109 hourly / vCPU,$0.016 hourly / vCPU,$0.2058 hourly / vCPU,$0.155 hourly / vCPU
G4DN Quadruple Extra Large,g4dn.4xlarge,64 GiB,16 vCPUs,225 GB NVMe SSD,Up to 25 Gigabit,$0.1279 hourly / vCPU,$0.0873 hourly / vCPU,$0.0615 hourly / vCPU,$0.1739 hourly / vCPU,$0.1333 hourly / vCPU
G4DN Eight Extra Large,g4dn.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.1156 hourly / vCPU,$0.0789 hourly / vCPU,$0.0117 hourly / vCPU,$0.1616 hourly / vCPU,$0.1249 hourly / vCPU
G4DN 12xlarge Extra Large,g4dn.12xlarge,192 GiB,48 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.1385 hourly / vCPU,$0.0945 hourly / vCPU,$0.0366 hourly / vCPU,$0.1845 hourly / vCPU,$0.1405 hourly / vCPU
G4DN 16xlarge Extra Large,g4dn.16xlarge,256 GiB,64 vCPUs,900 GB NVMe SSD,50 Gigabit,$0.1156 hourly / vCPU,$0.0789 hourly / vCPU,$0.0116 hourly / vCPU,$0.1616 hourly / vCPU,$0.1249 hourly / vCPU
G4DN Metal,g4dn.metal,384 GiB,96 vCPUs,1800 GB (2×900 GB NVMe SSD),100 Gigabit,$0.1385 hourly / vCPU,$0.0945 hourly / vCPU,$0.014 hourly / vCPU,$0.1845 hourly / vCPU,$0.1405 hourly / vCPU
G5 Graphics and Machine Learning GPU Extra Large,g5.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.4275 hourly / vCPU,$0.2693 hourly / vCPU,$0.0428 hourly / vCPU,$0.4735 hourly / vCPU,$0.3153 hourly / vCPU
G5 Graphics and Machine Learning GPU Double Extra Large,g5.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.2575 hourly / vCPU,$0.1622 hourly / vCPU,$0.0258 hourly / vCPU,$0.3035 hourly / vCPU,$0.2082 hourly / vCPU
G5 Graphics and Machine Learning GPU Quadruple Extra Large,g5.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.1725 hourly / vCPU,$0.1087 hourly / vCPU,$0.0173 hourly / vCPU,$0.2185 hourly / vCPU,$0.1087 hourly / vCPU
G5 Graphics and Machine Learning GPU Eight Extra Large,g5.8xlarge,128 GiB,32 vCPUs,900 GB NVMe SSD,25 Gigabit,$0.13 hourly / vCPU,$0.0819 hourly / vCPU,$0.013 hourly / vCPU,$0.176 hourly / vCPU,$0.1279 hourly / vCPU
G5 Graphics and Machine Learning GPU 12xlarge Extra Large,g5.12xlarge,192 GiB,48 vCPUs,3800 GB NVMe SSD,40 Gigabit,$0.2009 hourly / vCPU,$0.1265 hourly / vCPU,$0.0201 hourly / vCPU,$0.2469 hourly / vCPU,$0.1725 hourly / vCPU
G5 Graphics and Machine Learning GPU 16xlarge Extra Large,g5.16xlarge,256 GiB,64 vCPUs,1900 GB NVMe SSD,25 Gigabit,$0.1088 hourly / vCPU,$0.0685 hourly / vCPU,$0.0109 hourly / vCPU,$0.1548 hourly / vCPU,$0.0685 hourly / vCPU
G5 Graphics and Machine Learning GPU 24xlarge,g5.24xlarge,384 GiB,96 vCPUs,3800 GB NVMe SSD,50 Gigabit,$0.1442 hourly / vCPU,$0.0908 hourly / vCPU,$0.0149 hourly / vCPU,$0.1902 hourly / vCPU,$0.1368 hourly / vCPU
G5 Graphics and Machine Learning GPU 48xlarge,g5.48xlarge,768 GiB,192 vCPUs,7600 GB (2×3800 GB NVMe SSD),100 Gigabit,$0.1442 hourly / vCPU,$0.0908 hourly / vCPU,$0.0235 hourly / vCPU,$0.1902 hourly / vCPU,$0.1368 hourly / vCPU
G5G Extra Large,g5g.xlarge,8 GiB,4 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G5G Double Extra Large,g5g.2xlarge,16 GiB,8 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G5G Quadruple Extra Large,g5g.4xlarge,32 GiB,16 vCPUs,EBS only,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G5G Eight Extra Large,g5g.8xlarge,64 GiB,32 vCPUs,EBS only,12 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G5G 16xlarge Extra Large,g5g.16xlarge,128 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G5G Metal,g5g.metal,128 GiB,64 vCPUs,EBS only,25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6 Graphics and Machine Learning GPU Extra Large,g6.xlarge,16 GiB,4 vCPUs,250 GB NVMe SSD,Up to 10 Gigabit,$0.342 hourly / vCPU,$0.2226 hourly / vCPU,$0.0507 hourly / vCPU,$0.388 hourly / vCPU,$0.2686 hourly / vCPU
G6 Graphics and Machine Learning GPU Double Extra Large,g6.2xlarge,32 GiB,8 vCPUs,450 GB NVMe SSD,Up to 10 Gigabit,$0.2077 hourly / vCPU,$0.1352 hourly / vCPU,$0.0577 hourly / vCPU,$0.2537 hourly / vCPU,$0.1812 hourly / vCPU
G6 Graphics and Machine Learning GPU Quadruple Extra Large,g6.4xlarge,64 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.1406 hourly / vCPU,$0.0915 hourly / vCPU,$0.0144 hourly / vCPU,$0.1866 hourly / vCPU,$0.1375 hourly / vCPU
G6 Graphics and Machine Learning GPU Eight Extra Large,g6.8xlarge,128 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.107 hourly / vCPU,$0.0697 hourly / vCPU,$0.0107 hourly / vCPU,$0.153 hourly / vCPU,$0.1157 hourly / vCPU
G6 Graphics and Machine Learning GPU 12xlarge Extra Large,g6.12xlarge,192 GiB,48 vCPUs,3760 GB (4×940 GB NVMe SSD),40 Gigabit,$0.163 hourly / vCPU,$0.1061 hourly / vCPU,$0.0165 hourly / vCPU,$0.209 hourly / vCPU,$0.1521 hourly / vCPU
G6 Graphics and Machine Learning GPU 16xlarge Extra Large,g6.16xlarge,256 GiB,64 vCPUs,1880 GB (2×940 GB NVMe SSD),25 Gigabit,$0.0902 hourly / vCPU,$0.0587 hourly / vCPU,$0.009 hourly / vCPU,$0.1362 hourly / vCPU,$0.1047 hourly / vCPU
G6 Graphics and Machine Learning GPU 24xlarge,g6.24xlarge,384 GiB,96 vCPUs,3760 GB (4×940 GB NVMe SSD),50 Gigabit,$0.1182 hourly / vCPU,$0.0769 hourly / vCPU,$0.0118 hourly / vCPU,$0.1642 hourly / vCPU,$0.1229 hourly / vCPU
G6 Graphics and Machine Learning GPU 48xlarge,g6.48xlarge,768 GiB,192 vCPUs,7520 GB (8×940 GB NVMe SSD),100 Gigabit,$0.1182 hourly / vCPU,$0.0769 hourly / vCPU,$0.0118 hourly / vCPU,$0.1642 hourly / vCPU,$0.1229 hourly / vCPU
G6e Graphics and Machine Learning GPU Extra Large,g6e.xlarge,32 GiB,4 vCPUs,250 GB NVMe SSD,Up to 20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU Double Extra Large,g6e.2xlarge,64 GiB,8 vCPUs,450 GB NVMe SSD,Up to 20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU Quadruple Extra Large,g6e.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU Eight Extra Large,g6e.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU 12xlarge Extra Large,g6e.12xlarge,384 GiB,48 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU 16xlarge Extra Large,g6e.16xlarge,512 GiB,64 vCPUs,1900 GB (2×950 GB NVMe SSD),35 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU 24xlarge,g6e.24xlarge,768 GiB,96 vCPUs,3800 GB (2×1900 GB NVMe SSD),200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6e Graphics and Machine Learning GPU 48xlarge,g6e.48xlarge,1536 GiB,192 vCPUs,7600 GB (4×1900 GB NVMe SSD),400 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
G6F Large,g6f.large,8 GiB,2 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.1717 hourly / vCPU,unavailable,$0.0172 hourly / vCPU,$0.2177 hourly / vCPU,unavailable
G6F Extra Large,g6f.xlarge,16 GiB,4 vCPUs,100 GB NVMe SSD,Up to 10 Gigabit,$0.1009 hourly / vCPU,unavailable,$0.0101 hourly / vCPU,$0.1469 hourly / vCPU,unavailable
G6F Double Extra Large,g6f.2xlarge,32 GiB,8 vCPUs,200 GB NVMe SSD,Up to 10 Gigabit,$0.1009 hourly / vCPU,unavailable,$0.0101 hourly / vCPU,$0.1469 hourly / vCPU,unavailable
G6F Quadruple Extra Large,g6f.4xlarge,64 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.1009 hourly / vCPU,unavailable,$0.0101 hourly / vCPU,$0.1469 hourly / vCPU,unavailable
Gr6 Graphics and Machine Learning GPU High RAM ratio Quadruple Extra Large,gr6.4xlarge,128 GiB,16 vCPUs,600 GB NVMe SSD,Up to 25 Gigabit,$0.1635 hourly / vCPU,$0.1065 hourly / vCPU,$0.017 hourly / vCPU,$0.2095 hourly / vCPU,$0.1525 hourly / vCPU
Gr6 Graphics and Machine Learning GPU High RAM ratio Eight Extra Large,gr6.8xlarge,256 GiB,32 vCPUs,900 GB (2×450 GB NVMe SSD),25 Gigabit,$0.13 hourly / vCPU,$0.0846 hourly / vCPU,$0.0137 hourly / vCPU,$0.176 hourly / vCPU,$0.1306 hourly / vCPU
GR6F Quadruple Extra Large,gr6f.4xlarge,128 GiB,16 vCPUs,450 GB NVMe SSD,Up to 25 Gigabit,$0.1133 hourly / vCPU,unavailable,$0.0115 hourly / vCPU,$0.1593 hourly / vCPU,unavailable
H1 Double Extra Large,h1.2xlarge,32 GiB,8 vCPUs,2000 GB HDD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
H1 Quadruple Extra Large,h1.4xlarge,64 GiB,16 vCPUs,4000 GB (2×2000 GB HDD),Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
H1 Eight Extra Large,h1.8xlarge,128 GiB,32 vCPUs,8000 GB (4×2000 GB HDD),10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
H1 16xlarge Extra Large,h1.16xlarge,256 GiB,64 vCPUs,16000 GB (8×2000 GB HDD),25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC6A 48xlarge,hpc6a.48xlarge,384 GiB,96 vCPUs,EBS only,100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC6ID 32xlarge,hpc6id.32xlarge,1024 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 12xlarge Extra Large,hpc7a.12xlarge,768 GiB,24 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 24xlarge,hpc7a.24xlarge,768 GiB,48 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 48xlarge,hpc7a.48xlarge,768 GiB,96 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7A 96xlarge,hpc7a.96xlarge,768 GiB,192 vCPUs,EBS only,300 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7G Quadruple Extra Large,hpc7g.4xlarge,128 GiB,16 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7G Eight Extra Large,hpc7g.8xlarge,128 GiB,32 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
HPC7G 16xlarge Extra Large,hpc7g.16xlarge,128 GiB,64 vCPUs,EBS only,200 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
High Storage Eight Extra Large,hs1.8xlarge,117 GiB,16 vCPUs,EBS only,10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Large,i2.large,15 GiB,2 vCPUs,EBS only,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Extra Large,i2.xlarge,30.5 GiB,4 vCPUs,800 GB SSD,Moderate,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Double Extra Large,i2.2xlarge,61 GiB,8 vCPUs,1600 GB (2×800 GB SSD),High,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Quadruple Extra Large,i2.4xlarge,122 GiB,16 vCPUs,3200 GB (4×800 GB SSD),High,unavailable,unavailable,unavailable,unavailable,unavailable
I2 Eight Extra Large,i2.8xlarge,244 GiB,32 vCPUs,6400 GB (8×800 GB SSD),10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I3 High I/O Large,i3.large,15.25 GiB,2 vCPUs,475 GB NVMe SSD,Up to 10 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0125 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O Extra Large,i3.xlarge,30.5 GiB,4 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0382 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O Double Extra Large,i3.2xlarge,61 GiB,8 vCPUs,1900 GB NVMe SSD,Up to 10 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0365 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O Quadruple Extra Large,i3.4xlarge,122 GiB,16 vCPUs,3800 GB (2×1900 GB NVMe SSD),Up to 10 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0125 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O Eight Extra Large,i3.8xlarge,244 GiB,32 vCPUs,7600 GB (4×1900 GB NVMe SSD),10 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0125 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O 16xlarge Extra Large,i3.16xlarge,488 GiB,64 vCPUs,15200 GB (8×1900 GB NVMe SSD),25 Gigabit,$0.1245 hourly / vCPU,$0.085 hourly / vCPU,$0.0125 hourly / vCPU,$0.1705 hourly / vCPU,$0.131 hourly / vCPU
I3 High I/O Metal,i3.metal,512 GiB,72 vCPUs,EBS only,25 Gigabit,$0.1107 hourly / vCPU,$0.0756 hourly / vCPU,$0.0111 hourly / vCPU,$0.1516 hourly / vCPU,$0.1165 hourly / vCPU
I3EN Large,i3en.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,$0.18 hourly / vCPU,$0.123 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.169 hourly / vCPU
I3EN Extra Large,i3en.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,$0.18 hourly / vCPU,$0.1228 hourly / vCPU,$0.0573 hourly / vCPU,$0.226 hourly / vCPU,$0.1688 hourly / vCPU
I3EN Double Extra Large,i3en.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,$0.18 hourly / vCPU,$0.1229 hourly / vCPU,$0.0526 hourly / vCPU,$0.226 hourly / vCPU,$0.1689 hourly / vCPU
I3EN 3xlarge,i3en.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,$0.18 hourly / vCPU,$0.1228 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.1688 hourly / vCPU
I3EN 6xlarge,i3en.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),25 Gigabit,$0.18 hourly / vCPU,$0.1229 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.1689 hourly / vCPU
I3EN 12xlarge Extra Large,i3en.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),50 Gigabit,$0.18 hourly / vCPU,$0.1229 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.1689 hourly / vCPU
I3EN 24xlarge,i3en.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.18 hourly / vCPU,$0.1229 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.1689 hourly / vCPU
I3EN Metal,i3en.metal,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),100 Gigabit,$0.18 hourly / vCPU,$0.1229 hourly / vCPU,$0.018 hourly / vCPU,$0.226 hourly / vCPU,$0.1689 hourly / vCPU
I3P 16xlarge Extra Large,i3p.16xlarge,488 GiB,64 vCPUs,EBS only,20 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I4G Large,i4g.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0124 hourly / vCPU,unavailable,unavailable
I4G Extra Large,i4g.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0123 hourly / vCPU,unavailable,unavailable
I4G Double Extra Large,i4g.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0123 hourly / vCPU,unavailable,unavailable
I4G Quadruple Extra Large,i4g.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0126 hourly / vCPU,unavailable,unavailable
I4G Eight Extra Large,i4g.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0123 hourly / vCPU,unavailable,unavailable
I4G 16xlarge Extra Large,i4g.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.1233 hourly / vCPU,$0.0803 hourly / vCPU,$0.0123 hourly / vCPU,unavailable,unavailable
I4I Large,i4i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,$0.137 hourly / vCPU,$0.0895 hourly / vCPU,$0.0137 hourly / vCPU,$0.183 hourly / vCPU,$0.1355 hourly / vCPU
I4I Extra Large,i4i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0419 hourly / vCPU,$0.183 hourly / vCPU,$0.0893 hourly / vCPU
I4I Double Extra Large,i4i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0279 hourly / vCPU,$0.183 hourly / vCPU,$0.0893 hourly / vCPU
I4I Quadruple Extra Large,i4i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,$0.1369 hourly / vCPU,$0.0893 hourly / vCPU,$0.029 hourly / vCPU,$0.1829 hourly / vCPU,$0.1353 hourly / vCPU
I4I Eight Extra Large,i4i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),18.75 Gigabit,$0.1369 hourly / vCPU,$0.0893 hourly / vCPU,$0.014 hourly / vCPU,$0.1829 hourly / vCPU,$0.1353 hourly / vCPU
I4I 12xlarge Extra Large,i4i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),28.12 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0137 hourly / vCPU,$0.183 hourly / vCPU,$0.1353 hourly / vCPU
I4I 16xlarge Extra Large,i4i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),37.5 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0137 hourly / vCPU,$0.183 hourly / vCPU,$0.1353 hourly / vCPU
I4I 24xlarge,i4i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),56.25 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0138 hourly / vCPU,$0.1829 hourly / vCPU,$0.1353 hourly / vCPU
I4I 32xlarge,i4i.32xlarge,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.014 hourly / vCPU,$0.183 hourly / vCPU,$0.1353 hourly / vCPU
I4I Metal,i4i.metal,1024 GiB,128 vCPUs,30000 GB (8×3750 GB NVMe SSD),75 Gigabit,$0.137 hourly / vCPU,$0.0893 hourly / vCPU,$0.0137 hourly / vCPU,$0.183 hourly / vCPU,$0.0893 hourly / vCPU
I7I Large,i7i.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Extra Large,i7i.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Double Extra Large,i7i.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Quadruple Extra Large,i7i.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Eight Extra Large,i7i.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I 12xlarge Extra Large,i7i.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),Up to 28 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I 16xlarge Extra Large,i7i.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),Up to 37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I 24xlarge,i7i.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I 48xlarge,i7i.48xlarge,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Metal-24xl,i7i.metal-24xl,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7I Metal-48xl,i7i.metal-48xl,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE Large,i7ie.large,16 GiB,2 vCPUs,1250 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE Extra Large,i7ie.xlarge,32 GiB,4 vCPUs,2500 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE Double Extra Large,i7ie.2xlarge,64 GiB,8 vCPUs,5000 GB (2×2500 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 3xlarge,i7ie.3xlarge,96 GiB,12 vCPUs,7500 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 6xlarge,i7ie.6xlarge,192 GiB,24 vCPUs,15000 GB (2×7500 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 12xlarge Extra Large,i7ie.12xlarge,384 GiB,48 vCPUs,30000 GB (4×7500 GB NVMe SSD),Up to 50 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 18xlarge,i7ie.18xlarge,576 GiB,72 vCPUs,45000 GB (6×7500 GB NVMe SSD),Up to 75 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 24xlarge,i7ie.24xlarge,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),Up to 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE 48xlarge,i7ie.48xlarge,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE Metal-24xl,i7ie.metal-24xl,768 GiB,96 vCPUs,60000 GB (8×7500 GB NVMe SSD),Up to 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I7IE Metal-48xl,i7ie.metal-48xl,1536 GiB,192 vCPUs,120000 GB (16×7500 GB NVMe SSD),100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Large,i8g.large,16 GiB,2 vCPUs,468 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Extra Large,i8g.xlarge,32 GiB,4 vCPUs,937 GB NVMe SSD,Up to 10 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Double Extra Large,i8g.2xlarge,64 GiB,8 vCPUs,1875 GB NVMe SSD,Up to 12 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Quadruple Extra Large,i8g.4xlarge,128 GiB,16 vCPUs,3750 GB NVMe SSD,Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Eight Extra Large,i8g.8xlarge,256 GiB,32 vCPUs,7500 GB (2×3750 GB NVMe SSD),Up to 25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G 12xlarge Extra Large,i8g.12xlarge,384 GiB,48 vCPUs,11250 GB (3×3750 GB NVMe SSD),Up to 28.12 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G 16xlarge Extra Large,i8g.16xlarge,512 GiB,64 vCPUs,15000 GB (4×3750 GB NVMe SSD),Up to 37.5 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G 24xlarge,i8g.24xlarge,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G 48xlarge,i8g.48xlarge,1536 GiB,192 vCPUs,45000 GB (12×3750 GB NVMe SSD),Up to 100 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
I8G Metal-24xl,i8g.metal-24xl,768 GiB,96 vCPUs,22500 GB (6×3750 GB NVMe SSD),Up to 56.25 Gigabit,unavailable,unavailable,unavailable,unavailable,unavailable
